ihale_id,ihale_no,ihale_tipi,oim,obm,cografi_bolge,teminat_orani,parti_no,urun_adi,urun_turu,agac_turu,sinif,boy_kodu,cap_kodu,katilimci_sayisi,parti_durum,boy,adet,miktar_birim,miktar_m3_hesap,muhammen_birim_fiyat,teminat_tutari,toplam_muhammen_hesap,detay_durum,kaynak_link,ust_bilgi_durumu,kayit_tarihi,guncelleme_id
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,562,3.Sn.Ub.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Uzun Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,6,109,m³ 30.795,30.797,4600.0,4250.0,141666.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/562/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:17,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,563,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,4,42,m³ 14.897,14.897,4200.0,1877.0,62566.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/563/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:19,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,564,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3,133,m³ 35.207,35.206,4200.0,4436.0,147866.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/564/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:22,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,565,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3,178,m³ 48.894,48.897,4200.0,6161.0,205366.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/565/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:25,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,566,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3,150,m³ 41.687,41.69,4200.0,5253.0,175100.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/566/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:27,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,567,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,5,64,m³ 28.872,28.873,4200.0,3638.0,121266.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/567/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:30,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,568,3.Sn.Ub.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Uzun Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,6,148,m³ 40.915,40.913,4600.0,5646.0,188200.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/568/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:33,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,569,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,5,112,m³ 27.559,27.561,4100.0,3390.0,113000.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/569/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:35,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,570,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,5,61,m³ 15.161,15.163,4100.0,1865.0,62166.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/570/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:38,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,571,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,4,311,m³ 56.238,56.236,4100.0,6917.0,230566.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/571/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:41,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,572,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,4,238,m³ 43.535,43.537,4100.0,5355.0,178500.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/572/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:43,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,573,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,4,238,m³ 41.543,41.545,4100.0,5110.0,170333.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/573/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:46,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,574,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,4,235,m³ 42.037,42.041,4100.0,5171.0,172366.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/574/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:48,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,575,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,4,87,m³ 15.498,15.496,4100.0,1906.0,63533.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/575/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:51,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,576,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3,214,m³ 29.585,29.585,4100.0,3639.0,121300.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/576/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:54,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,577,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3,292,m³ 41.118,41.122,4100.0,5058.0,168600.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/577/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:56,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,578,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3,362,m³ 50.767,50.764,4100.0,6244.0,208133.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/578/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:31:59,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,579,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3,279,m³ 40.363,40.366,4100.0,4965.0,165500.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/579/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:02,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,580,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3,364,m³ 50.403,50.407,4100.0,6200.0,206666.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/580/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:04,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,581,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3,245,m³ 32.066,32.065,4100.0,3944.0,131466.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/581/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:07,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,582,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3,236,m³ 30.718,30.715,4100.0,3778.0,125933.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/582/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:09,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,583,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3,333,m³ 47.509,47.512,4100.0,5844.0,194800.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/583/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:12,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,584,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3,133,m³ 33.629,33.627,4200.0,4237.0,141233.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/584/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:15,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,585,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3,143,m³ 36.066,36.063,4200.0,4544.0,151466.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/585/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:17,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,586,3.Sn.Nb.Kl. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,Kalın,0,Açık Artırmada Satılmayı Bekliyor,3,183,m³ 49.512,49.516,4200.0,6239.0,207966.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/586/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:20,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,587,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3.5-4,185,m³ 34.127,34.13,4100.0,4198.0,139933.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/587/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:23,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,588,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,4,292,m³ 52.572,52.569,4100.0,6466.0,215533.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/588/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:25,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,589,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,4,348,m³ 60.101,60.098,4100.0,7392.0,246400.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/589/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:28,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,590,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3,480,m³ 66.819,66.821,4100.0,8219.0,273966.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/590/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:30,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,591,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3,237,m³ 34.320,34.317,4100.0,4221.0,140700.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/591/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:33,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,592,3.Sn.Nb.İn. Karaçam Tomruk,Tomruk,Karaçam,3. Sınıf,Normal Boy,İnce,0,Açık Artırmada Satılmayı Bekliyor,3,179,m³ 24.861,24.862,4100.0,3058.0,101933.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/592/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:36,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,593,2.Sn. Karaçam Maden Direk,Maden Direği,Karaçam,2. Sınıf,,,0,Açık Artırmada Satılmayı Bekliyor,4,367,m³ 37.063,37.064,2600.0,2891.0,96366.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/593/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:38,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,594,2.Sn. Karaçam Maden Direk,Maden Direği,Karaçam,2. Sınıf,,,0,Açık Artırmada Satılmayı Bekliyor,4,364,m³ 36.569,36.564,2600.0,2852.0,95066.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/594/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:41,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,595,2.Sn. Karaçam Maden Direk,Maden Direği,Karaçam,2. Sınıf,,,0,Açık Artırmada Satılmayı Bekliyor,4,633,m³ 65.448,65.449,2600.0,5105.0,170166.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/595/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:44,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,596,2.Sn. Karaçam Maden Direk,Maden Direği,Karaçam,2. Sınıf,,,0,Açık Artırmada Satılmayı Bekliyor,4,373,m³ 39.358,39.359,2600.0,3070.0,102333.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/596/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:46,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,597,2.Sn. Karaçam Maden Direk,Maden Direği,Karaçam,2. Sınıf,,,0,Açık Artırmada Satılmayı Bekliyor,3,451,m³ 34.134,34.128,2600.0,2662.0,88733.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/597/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:49,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,598,2.Sn. Karaçam Maden Direk,Maden Direği,Karaçam,2. Sınıf,,,0,Açık Artırmada Satılmayı Bekliyor,3,597,m³ 47.028,47.026,2600.0,3668.0,122266.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/598/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:51,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,599,2.Sn. Karaçam Maden Direk,Maden Direği,Karaçam,2. Sınıf,,,0,Açık Artırmada Satılmayı Bekliyor,3,464,m³ 35.664,35.667,2600.0,2782.0,92733.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/599/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:54,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,600,2.Sn. Karaçam Maden Direk,Maden Direği,Karaçam,2. Sınıf,,,0,Açık Artırmada Satılmayı Bekliyor,3,513,m³ 39.371,39.372,2600.0,3071.0,102366.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/600/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:57,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,601,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,4,132,m³ 30.860,30.864,2700.0,2500.0,83333.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/601/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:32:59,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,602,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3,356,m³ 36.409,36.407,2700.0,2949.0,98300.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/602/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:02,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,603,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3,242,m³ 31.487,31.481,2700.0,2550.0,85000.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/603/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:05,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,604,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3,216,m³ 35.762,35.765,2700.0,2897.0,96566.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/604/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:07,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,605,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3,308,m³ 46.578,46.58,2700.0,3773.0,125766.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/605/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:10,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,606,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3,105,m³ 15.383,15.383,2700.0,1246.0,41533.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/606/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:13,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,607,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3,175,m³ 28.773,28.778,2700.0,2331.0,77700.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/607/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:15,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,608,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3,235,m³ 35.211,35.21,2700.0,2852.0,95066.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/608/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:18,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,609,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2.5,246,m³ 26.154,26.148,2700.0,2118.0,70600.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/609/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:20,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,610,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2.5,138,m³ 14.440,14.444,2700.0,1170.0,39000.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/610/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:23,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,611,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2,134,m³ 12.821,12.819,2400.0,923.0,30766.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/611/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:26,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,612,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2,239,m³ 29.187,29.181,2400.0,2101.0,70033.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/612/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:28,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,613,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2,175,m³ 20.500,20.5,2400.0,1476.0,49200.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/613/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:34,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,614,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2,127,m³ 15.605,15.611,2400.0,1124.0,37466.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/614/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:37,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,615,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,1.25-1.5,179,m³ 15.824,15.819,2400.0,1139.0,37966.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/615/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:39,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,616,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3,373,m³ 41.298,41.296,2700.0,3345.0,111500.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/616/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:42,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,617,Karaçam Kağıtlık Odun (M3),Kağıtlık Odun,Karaçam,,,,0,Açık Artırmada Satılmayı Bekliyor,3,383,m³ 61.903,61.901,2700.0,5014.0,167133.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/617/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:45,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,618,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2-2.5-3,347,m³ 50.853,50.852,2700.0,4119.0,137300.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/618/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:48,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,619,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2.2-2.5-3,244,m³ 39.149,39.148,2700.0,3171.0,105700.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/619/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:50,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,620,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2-2.5-3-4,524,m³ 75.556,75.556,2700.0,6120.0,204000.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/620/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:53,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,621,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2.5-3,444,m³ 52.076,52.074,2700.0,4218.0,140600.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/621/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:56,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,622,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2.5-3,248,m³ 38.998,39.0,2700.0,3159.0,105300.0,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/622/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:33:59,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,623,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2-2.5-3,339,m³ 35.791,35.79,2700.0,2899.0,96633.33,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/623/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:34:02,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,624,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,2-2.5-3,90,m³ 11.095,11.099,2700.0,899.0,29966.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/624/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:34:06,20260614_112731
204282,3966,Açık Artırmalı Satış,TAVŞANLI OİM,,,%3.00,625,Kızılçam Kağıtlık Odun (M3),Kağıtlık Odun,Kızılçam,,,,0,Açık Artırmada Satılmayı Bekliyor,1.25-1.5-2-2.5-3,360,m³ 31.360,31.361,2400.0,2258.0,75266.67,,https://esatis.ogm.gov.tr/ihaleler/204282/partiler/625/istifler,Kısmi - OBM kaynakta yok,2026-06-14 11:34:09,20260614_112731
